name,Mean,MCSE,StdDev,2.5%,50%,97.5%,N_Eff,N_Eff/s,R_hat
"y_pred[17,4]",10.14,0.01030,0.4565,9.204,10.13,11.04,1963,0.05061,1.001
"y_pred[17,5]",9.885,0.01258,0.4546,8.942,9.894,10.74,1306,0.03365,1.003
"y_pred[17,6]",9.404,0.01346,0.4717,8.300,9.413,10.32,1228,0.03166,1.003
"y_pred[17,7]",8.731,0.01171,0.4750,7.701,8.730,9.615,1644,0.04237,1.001
"y_pred[17,8]",8.371,0.01903,0.5227,7.290,8.348,9.393,754.4,0.01945,1.002
"y_pred[17,9]",8.356,0.01168,0.4652,7.325,8.350,9.224,1588,0.04092,1.003
"y_pred[17,10]",8.404,0.01163,0.4578,7.360,8.427,9.220,1550,0.03995,1.001
"y_pred[17,11]",8.251,0.01615,0.4964,7.100,8.282,9.135,944.2,0.02434,1.002
"y_pred[17,12]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"y_pred[17,13]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"y_pred[17,14]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"y_pred[17,15]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"y_pred[17,16]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"y_pred[17,17]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"y_pred[17,18]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"y_pred[17,19]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"y_pred[17,20]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"y_pred[18,1]",11.92,0.006563,0.2670,11.34,11.92,12.41,1655,0.04266,1.002
"y_pred[18,2]",11.83,0.007125,0.2699,11.27,11.84,12.34,1435,0.03700,1.0000
"y_pred[18,3]",11.73,0.006291,0.2661,11.16,11.73,12.23,1790,0.04614,1.001
"y_pred[18,4]",11.62,0.005891,0.2686,11.05,11.63,12.11,2079,0.05359,1.000
"y_pred[18,5]",11.50,0.005316,0.2598,10.92,11.50,11.98,2387,0.06154,1.001
"y_pred[18,6]",11.26,0.005981,0.2707,10.69,11.27,11.78,2048,0.05278,1.003
"y_pred[18,7]",10.91,0.005398,0.2697,10.36,10.91,11.43,2497,0.06435,0.9997
"y_pred[18,8]",10.54,0.006631,0.2823,9.934,10.55,11.06,1812,0.04671,1.001
"y_pred[18,9]",10.21,0.006707,0.2648,9.644,10.22,10.69,1559,0.04018,1.004
"y_pred[18,10]",10.09,0.006191,0.2649,9.533,10.09,10.59,1831,0.04720,1.002
"y_pred[18,11]",9.999,0.007474,0.2638,9.435,10.000,10.49,1246,0.03212,1.004
"y_pred[18,12]",9.801,0.006146,0.2675,9.236,9.801,10.30,1894,0.04882,1.002
"y_pred[18,13]",9.556,0.006172,0.2625,9.013,9.555,10.06,1809,0.04664,1.005
"y_pred[18,14]",9.267,0.01299,0.2790,8.720,9.262,9.815,461.8,0.01190,1.018
"y_pred[18,15]",8.894,0.007046,0.2786,8.319,8.884,9.440,1564,0.04031,1.004
"y_pred[18,16]",8.486,0.006194,0.2716,7.933,8.481,8.996,1922,0.04954,1.001
"y_pred[18,17]",8.193,0.005829,0.2719,7.636,8.188,8.718,2176,0.05610,0.9999
"y_pred[18,18]",8.106,0.005765,0.2776,7.533,8.105,8.631,2319,0.05977,1.001
"y_pred[18,19]",7.962,0.006097,0.2835,7.347,7.961,8.503,2162,0.05573,1.004
"y_pred[18,20]",7.754,0.005779,0.2813,7.162,7.753,8.278,2370,0.06110,1.000
"y_pred[19,1]",12.07,0.01741,0.5318,10.85,12.09,13.02,933.6,0.02407,1.001
"y_pred[19,2]",11.99,0.01524,0.5235,10.81,12.01,12.93,1180,0.03042,1.002
"y_pred[19,3]",11.88,0.01384,0.5259,10.72,11.89,12.82,1443,0.03721,1.001
"y_pred[19,4]",11.77,0.01309,0.5240,10.67,11.78,12.72,1603,0.04131,1.000
"y_pred[19,5]",11.67,0.01447,0.5473,10.48,11.69,12.66,1430,0.03686,1.001
"y_pred[19,6]",11.42,0.01487,0.5446,10.18,11.45,12.37,1341,0.03456,1.003
"y_pred[19,7]",10.97,0.01811,0.5529,9.665,10.99,11.94,932.4,0.02403,1.004
"y_pred[19,8]",10.44,0.01479,0.5534,9.233,10.45,11.44,1400,0.03610,1.003
"y_pred[19,9]",9.772,0.01659,0.5502,8.562,9.794,10.78,1100,0.02835,1.004
"y_pred[19,10]",9.283,0.01205,0.5405,8.139,9.289,10.33,2013,0.05189,1.001
"y_pred[19,11]",8.982,0.01247,0.5601,7.812,8.971,10.08,2016,0.05198,1.004
"y_pred[19,12]",8.707,0.01323,0.5552,7.641,8.683,9.834,1761,0.04539,1.005
"y_pred[19,13]",8.559,0.01948,0.5573,7.405,8.541,9.661,818.4,0.02110,1.005
"y_pred[19,14]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"y_pred[19,15]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"y_pred[19,16]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"y_pred[19,17]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"y_pred[19,18]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"y_pred[19,19]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"y_pred[19,20]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[1,1]",11.62,0.007342,0.1465,11.32,11.62,11.90,398.2,0.01026,1.013
"ySplit_pred[1,2]",11.51,0.005583,0.1406,11.21,11.50,11.77,633.7,0.01634,1.010
"ySplit_pred[1,3]",11.34,0.004106,0.1341,11.04,11.34,11.58,1066,0.02749,1.006
"ySplit_pred[1,4]",11.17,0.003322,0.1344,10.87,11.17,11.41,1637,0.04219,1.002
"ySplit_pred[1,5]",10.99,0.003528,0.1380,10.70,10.99,11.26,1531,0.03946,1.000
"ySplit_pred[1,6]",10.64,0.003135,0.1389,10.36,10.64,10.91,1962,0.05058,1.001
"ySplit_pred[1,7]",10.000,0.008911,0.1666,9.618,10.01,10.31,349.7,0.009014,1.005
"ySplit_pred[1,8]",9.401,0.008883,0.1771,8.975,9.410,9.705,397.5,0.01025,1.002
"ySplit_pred[1,9]",8.834,0.008573,0.1760,8.409,8.853,9.122,421.7,0.01087,1.003
"ySplit_pred[1,10]",8.529,0.02983,0.2356,7.959,8.567,8.893,62.38,0.001608,1.041
"ySplit_pred[1,11]",8.240,0.05005,0.2996,7.518,8.297,8.687,35.83,0.0009235,1.068
"ySplit_pred[1,12]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[1,13]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[1,14]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[1,15]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[1,16]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[1,17]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[1,18]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[1,19]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[1,20]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[2,1]",10.47,0.02266,0.8696,8.751,10.44,12.20,1473,0.03797,1.002
"ySplit_pred[2,2]",10.13,0.02346,0.8647,8.374,10.10,11.79,1358,0.03501,1.003
"ySplit_pred[2,3]",9.571,0.03126,0.8707,7.836,9.518,11.28,775.7,0.02000,1.002
"ySplit_pred[2,4]",8.940,0.03721,0.9055,7.258,8.853,10.76,592.2,0.01527,1.007
"ySplit_pred[2,5]",8.413,0.05448,0.9756,6.668,8.292,10.46,320.7,0.008268,1.009
"ySplit_pred[2,6]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[2,7]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[2,8]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[2,9]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[2,10]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[2,11]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[2,12]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[2,13]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[2,14]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[2,15]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[2,16]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[2,17]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[2,18]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[2,19]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[2,20]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[3,1]",11.16,0.02312,0.2755,10.49,11.17,11.65,142.0,0.003659,1.018
"ySplit_pred[3,2]",10.84,0.01682,0.2615,10.22,10.85,11.32,241.8,0.006232,1.015
"ySplit_pred[3,3]",10.36,0.005134,0.2330,9.862,10.37,10.80,2060,0.05310,1.000
"ySplit_pred[3,4]",9.873,0.006660,0.2444,9.324,9.875,10.32,1347,0.03472,1.005
"ySplit_pred[3,5]",9.470,0.008961,0.2502,8.932,9.463,9.973,779.4,0.02009,1.006
"ySplit_pred[3,6]",8.942,0.006985,0.2617,8.413,8.931,9.471,1403,0.03618,1.003
"ySplit_pred[3,7]",7.760,0.02724,0.3287,7.102,7.749,8.412,145.6,0.003754,1.018
"ySplit_pred[3,8]",7.805,0.01631,0.3474,6.956,7.830,8.417,453.5,0.01169,1.016
"ySplit_pred[3,9]",7.519,0.02949,0.4161,6.549,7.577,8.195,199.0,0.005131,1.011
"ySplit_pred[3,10]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[3,11]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[3,12]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[3,13]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[3,14]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[3,15]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[3,16]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[3,17]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[3,18]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[3,19]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[3,20]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[4,1]",11.07,0.01606,0.4222,10.09,11.09,11.84,691.3,0.01782,1.010
"ySplit_pred[4,2]",10.77,0.01352,0.4184,9.836,10.77,11.56,957.7,0.02469,1.006
"ySplit_pred[4,3]",10.26,0.01075,0.3993,9.444,10.25,11.04,1381,0.03559,1.002
"ySplit_pred[4,4]",9.816,0.01067,0.4224,8.937,9.809,10.63,1569,0.04044,1.002
"ySplit_pred[4,5]",9.525,0.009133,0.4172,8.613,9.512,10.37,2087,0.05380,1.001
"ySplit_pred[4,6]",9.219,0.008552,0.4129,8.317,9.217,10.03,2331,0.06008,1.000
"ySplit_pred[4,7]",7.890,0.02598,0.5277,6.883,7.860,8.942,412.7,0.01064,1.006
"ySplit_pred[4,8]",7.668,0.04321,0.6757,6.045,7.691,8.840,244.5,0.006302,1.018
"ySplit_pred[4,9]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[4,10]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[4,11]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[4,12]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[4,13]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[4,14]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[4,15]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[4,16]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[4,17]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[4,18]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[4,19]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[4,20]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[5,1]",10.88,0.01557,0.4159,10.01,10.87,11.70,713.3,0.01839,1.006
"ySplit_pred[5,2]",10.71,0.01256,0.3951,9.886,10.70,11.48,989.3,0.02550,1.004
"ySplit_pred[5,3]",10.45,0.009910,0.3928,9.557,10.45,11.16,1571,0.04049,1.003
"ySplit_pred[5,4]",10.19,0.009902,0.3913,9.317,10.19,10.91,1562,0.04026,1.001
"ySplit_pred[5,5]",9.959,0.009120,0.3945,9.059,9.967,10.67,1871,0.04823,1.003
"ySplit_pred[5,6]",9.498,0.01058,0.3949,8.607,9.512,10.20,1392,0.03589,1.002
"ySplit_pred[5,7]",8.611,0.01757,0.4639,7.559,8.632,9.424,696.9,0.01796,1.002
"ySplit_pred[5,8]",7.964,0.02760,0.4717,6.998,7.964,8.862,292.2,0.007531,1.015
"ySplit_pred[5,9]",7.538,0.02000,0.5232,6.418,7.554,8.494,684.6,0.01765,1.004
"ySplit_pred[5,10]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[5,11]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[5,12]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[5,13]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[5,14]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[5,15]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[5,16]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[5,17]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[5,18]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[5,19]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[5,20]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[6,1]",10.91,0.01388,0.3927,9.986,10.92,11.65,800.9,0.02064,1.010
"ySplit_pred[6,2]",10.48,0.009675,0.3943,9.576,10.49,11.21,1661,0.04281,1.004
"ySplit_pred[6,3]",9.790,0.009624,0.3793,8.953,9.787,10.53,1554,0.04005,1.002
"ySplit_pred[6,4]",9.096,0.008486,0.3722,8.303,9.080,9.838,1924,0.04959,1.000
"ySplit_pred[6,5]",8.496,0.01018,0.4039,7.700,8.467,9.294,1576,0.04062,1.003
"ySplit_pred[6,6]",7.852,0.01364,0.4468,6.929,7.828,8.753,1074,0.02768,1.005
"ySplit_pred[6,7]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[6,8]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[6,9]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[6,10]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[6,11]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[6,12]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[6,13]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[6,14]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[6,15]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[6,16]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[6,17]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[6,18]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[6,19]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[6,20]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[7,1]",10.83,0.007291,0.1983,10.41,10.83,11.19,739.6,0.01906,1.007
"ySplit_pred[7,2]",10.71,0.005467,0.1932,10.30,10.71,11.06,1248,0.03218,1.006
"ySplit_pred[7,3]",10.55,0.004612,0.1854,10.16,10.55,10.90,1616,0.04167,1.000
"ySplit_pred[7,4]",10.37,0.003590,0.1909,9.984,10.37,10.74,2827,0.07286,1.000
"ySplit_pred[7,5]",10.20,0.004221,0.1971,9.790,10.20,10.58,2180,0.05620,1.005
"ySplit_pred[7,6]",9.874,0.004754,0.1988,9.467,9.868,10.27,1749,0.04509,1.003
"ySplit_pred[7,7]",9.389,0.01552,0.2324,8.923,9.389,9.823,224.1,0.005776,1.020
"ySplit_pred[7,8]",9.134,0.007903,0.2049,8.708,9.132,9.518,672.4,0.01733,1.007
"ySplit_pred[7,9]",8.949,0.005627,0.1975,8.506,8.950,9.310,1232,0.03175,1.003
"ySplit_pred[7,10]",8.877,0.006473,0.2023,8.436,8.881,9.243,976.7,0.02518,1.003
"ySplit_pred[7,11]",8.651,0.01969,0.2226,8.165,8.652,9.069,127.8,0.003295,1.021
"ySplit_pred[7,12]",8.340,0.02865,0.2626,7.756,8.350,8.803,84.02,0.002166,1.037
"ySplit_pred[7,13]",7.868,0.05037,0.3200,7.124,7.904,8.395,40.35,0.001040,1.048
"ySplit_pred[7,14]",7.392,0.04553,0.3231,6.678,7.416,7.942,50.36,0.001298,1.048
"ySplit_pred[7,15]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[7,16]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[7,17]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[7,18]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[7,19]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[7,20]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[8,1]",11.71,0.01905,0.6325,10.28,11.72,12.88,1103,0.02842,1.004
"ySplit_pred[8,2]",11.57,0.01785,0.6160,10.20,11.58,12.68,1191,0.03070,1.004
"ySplit_pred[8,3]",11.35,0.01969,0.6358,9.863,11.38,12.50,1043,0.02689,1.004
"ySplit_pred[8,4]",11.12,0.01837,0.6417,9.632,11.16,12.26,1220,0.03145,1.008
"ySplit_pred[8,5]",10.93,0.02126,0.6560,9.431,10.97,12.04,952.0,0.02454,1.008
"ySplit_pred[8,6]",10.57,0.01274,0.6289,9.156,10.58,11.75,2438,0.06285,1.004
"ySplit_pred[8,7]",9.702,0.02236,0.6945,8.081,9.727,10.95,964.8,0.02487,1.004
"ySplit_pred[8,8]",8.901,0.02398,0.7071,7.429,8.891,10.26,869.3,0.02241,1.001
"ySplit_pred[8,9]",8.182,0.04311,0.7671,6.634,8.156,9.716,316.6,0.008161,1.018
"ySplit_pred[8,10]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[8,11]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[8,12]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[8,13]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[8,14]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[8,15]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[8,16]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[8,17]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[8,18]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[8,19]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[8,20]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[9,1]",11.55,0.009676,0.3174,10.87,11.54,12.17,1076,0.02774,1.002
"ySplit_pred[9,2]",11.45,0.007922,0.3025,10.82,11.45,12.07,1458,0.03759,1.001
"ySplit_pred[9,3]",11.32,0.008657,0.3022,10.65,11.32,11.88,1219,0.03142,0.9999
"ySplit_pred[9,4]",11.18,0.008938,0.3110,10.47,11.18,11.76,1211,0.03122,1.000
"ySplit_pred[9,5]",11.03,0.007808,0.3063,10.37,11.04,11.58,1539,0.03966,1.001
"ySplit_pred[9,6]",10.72,0.007314,0.3090,10.04,10.73,11.31,1786,0.04603,1.006
"ySplit_pred[9,7]",10.09,0.01332,0.3342,9.281,10.11,10.67,629.8,0.01623,1.002
"ySplit_pred[9,8]",9.401,0.01406,0.3480,8.621,9.419,10.02,612.9,0.01580,1.006
"ySplit_pred[9,9]",8.666,0.01616,0.3705,7.837,8.678,9.346,525.3,0.01354,1.006
"ySplit_pred[9,10]",8.167,0.02544,0.4087,7.333,8.166,8.939,258.0,0.006651,1.015
"ySplit_pred[9,11]",7.881,0.02224,0.4535,6.870,7.909,8.678,415.7,0.01071,1.016
"ySplit_pred[9,12]",7.660,0.02176,0.4799,6.569,7.692,8.497,486.5,0.01254,1.011
"ySplit_pred[9,13]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[9,14]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[9,15]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[9,16]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[9,17]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[9,18]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[9,19]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[9,20]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[10,1]",10.93,0.006132,0.1935,10.45,10.94,11.29,995.5,0.02566,1.002
"ySplit_pred[10,2]",10.54,0.004953,0.1848,10.12,10.54,10.89,1393,0.03590,0.9997
"ySplit_pred[10,3]",9.905,0.004486,0.1782,9.543,9.902,10.26,1578,0.04069,1.000
"ySplit_pred[10,4]",9.383,0.005653,0.1890,8.993,9.373,9.793,1118,0.02881,1.004
"ySplit_pred[10,5]",9.098,0.005216,0.1926,8.716,9.091,9.487,1363,0.03513,1.001
"ySplit_pred[10,6]",8.780,0.005268,0.1962,8.354,8.782,9.166,1387,0.03575,1.004
"ySplit_pred[10,7]",7.597,0.02116,0.3111,6.945,7.597,8.177,216.2,0.005573,1.004
"ySplit_pred[10,8]",7.980,0.009880,0.2554,7.359,8.001,8.421,668.4,0.01723,1.003
"ySplit_pred[10,9]",7.664,0.02033,0.3328,6.716,7.720,8.146,268.1,0.006911,1.011
"ySplit_pred[10,10]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[10,11]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[10,12]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[10,13]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[10,14]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[10,15]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[10,16]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[10,17]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[10,18]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[10,19]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[10,20]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[11,1]",11.19,0.01952,0.4583,10.17,11.20,12.01,551.1,0.01420,1.008
"ySplit_pred[11,2]",10.87,0.01422,0.4309,9.864,10.88,11.65,917.9,0.02366,1.005
"ySplit_pred[11,3]",10.38,0.01037,0.4362,9.417,10.38,11.17,1770,0.04563,1.002
"ySplit_pred[11,4]",9.900,0.01267,0.4598,8.930,9.896,10.75,1318,0.03397,1.003
"ySplit_pred[11,5]",9.492,0.01121,0.4377,8.579,9.486,10.35,1526,0.03934,1.003
"ySplit_pred[11,6]",9.010,0.01738,0.4645,8.027,9.002,9.893,714.4,0.01841,1.002
"ySplit_pred[11,7]",7.970,0.03154,0.6122,6.725,7.969,9.120,376.7,0.009711,1.013
"ySplit_pred[11,8]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[11,9]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[11,10]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[11,11]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[11,12]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[11,13]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[11,14]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
"ySplit_pred[11,15]",0.0000,nan,0.0000,0.0000,0.0000,0.0000,nan,nan,nan
